SentimentID,PostID,UserID,DateID,SentimentScore,SentimentCategory
8648,8648,982,8648,0.19,Positive
8649,8649,825,8649,0.27,Positive
8650,8650,3932,8650,-0.28,Neutral
8651,8651,468,8651,0.71,Neutral
8652,8652,99,8652,-0.4,Neutral
8653,8653,4920,8653,-0.77,Neutral
8654,8654,3924,8654,-0.56,Positive
8655,8655,4179,8655,-0.02,Negative
8656,8656,171,8656,0.33,Negative
8657,8657,4429,8657,0.47,Neutral
8658,8658,2672,8658,0.81,Negative
8659,8659,2938,8659,-0.11,Neutral
8660,8660,4702,8660,-0.36,Positive
8661,8661,1252,8661,0.95,Negative
8662,8662,1771,8662,-0.3,Neutral
8663,8663,3751,8663,0.43,Positive
8664,8664,1506,8664,0.55,Negative
8665,8665,4756,8665,-0.18,Negative
8666,8666,4841,8666,0.97,Positive
8667,8667,2783,8667,0.42,Negative
8668,8668,2639,8668,0.78,Positive
8669,8669,2594,8669,-0.74,Neutral
8670,8670,1476,8670,0.86,Positive
8671,8671,3914,8671,0.61,Positive
8672,8672,3579,8672,0.37,Negative
8673,8673,4375,8673,-0.36,Negative
8674,8674,3189,8674,-0.89,Positive
8675,8675,3435,8675,0.47,Neutral
8676,8676,658,8676,0.37,Positive
8677,8677,4601,8677,-0.53,Negative
8678,8678,3843,8678,0.43,Positive
8679,8679,191,8679,0.37,Positive
8680,8680,2874,8680,-0.46,Positive
8681,8681,4322,8681,0.41,Positive
8682,8682,2352,8682,0.57,Neutral
8683,8683,2227,8683,0.33,Neutral
8684,8684,4845,8684,-0.38,Negative
8685,8685,2718,8685,0.63,Negative
8686,8686,3002,8686,-0.47,Negative
8687,8687,1161,8687,-0.5,Negative
8688,8688,4913,8688,0.3,Positive
8689,8689,3122,8689,-0.17,Positive
8690,8690,2150,8690,-0.46,Positive
8691,8691,2351,8691,0.97,Neutral
8692,8692,757,8692,-0.8,Negative
8693,8693,4336,8693,0.61,Positive
8694,8694,2299,8694,0.48,Neutral
8695,8695,4258,8695,0.14,Negative
8696,8696,2321,8696,0.52,Negative
8697,8697,1042,8697,-0.72,Positive
8698,8698,414,8698,0.69,Positive
8699,8699,4812,8699,-0.84,Negative
8700,8700,3724,8700,0.43,Neutral
8701,8701,2790,8701,0.13,Negative
8702,8702,2300,8702,0.99,Positive
8703,8703,4042,8703,-0.51,Positive
8704,8704,2825,8704,0.47,Negative
8705,8705,1349,8705,-0.66,Neutral
8706,8706,3231,8706,-0.94,Positive
8707,8707,3515,8707,0.4,Positive
8708,8708,2471,8708,0.3,Neutral
8709,8709,2293,8709,0.37,Positive
8710,8710,710,8710,-0.28,Neutral
8711,8711,4625,8711,-0.54,Neutral
8712,8712,3548,8712,0.92,Positive
8713,8713,1564,8713,-0.24,Positive
8714,8714,949,8714,0.42,Negative
8715,8715,2214,8715,-0.84,Positive
8716,8716,93,8716,0.53,Neutral
8717,8717,537,8717,-0.87,Neutral
8718,8718,3727,8718,0.32,Neutral
8719,8719,2070,8719,-0.08,Positive
8720,8720,4088,8720,0.54,Neutral
8721,8721,3034,8721,-0.75,Negative
8722,8722,3019,8722,0.14,Neutral
8723,8723,1747,8723,-0.51,Neutral
8724,8724,3097,8724,0.91,Neutral
8725,8725,3740,8725,-0.36,Neutral
8726,8726,966,8726,0.7,Positive
8727,8727,1640,8727,-0.42,Neutral
8728,8728,4472,8728,-0.79,Neutral
8729,8729,4739,8729,0.91,Neutral
8730,8730,4294,8730,0.91,Neutral
8731,8731,1530,8731,0.71,Neutral
8732,8732,1989,8732,0.05,Positive
8733,8733,1038,8733,0.03,Negative
8734,8734,3974,8734,0.73,Positive
8735,8735,1979,8735,0.05,Positive
8736,8736,2001,8736,-0.1,Neutral
8737,8737,1450,8737,0.09,Positive
8738,8738,1760,8738,0.98,Neutral
8739,8739,2844,8739,-0.77,Neutral
8740,8740,4081,8740,-0.82,Neutral
8741,8741,986,8741,0.43,Negative
8742,8742,2262,8742,-0.99,Negative
8743,8743,4694,8743,0.58,Neutral
8744,8744,3288,8744,0.7,Positive
8745,8745,4842,8745,0.56,Negative
8746,8746,2500,8746,0.98,Neutral
8747,8747,3673,8747,0.7,Neutral
8748,8748,1258,8748,-0.26,Neutral
8749,8749,4083,8749,-0.61,Negative
8750,8750,1002,8750,0.93,Positive
8751,8751,4996,8751,-0.13,Negative
8752,8752,3066,8752,0.33,Positive
8753,8753,1084,8753,-0.55,Neutral
8754,8754,635,8754,-0.95,Negative
8755,8755,3629,8755,-0.63,Positive
8756,8756,1397,8756,0.31,Neutral
8757,8757,2806,8757,0.49,Neutral
8758,8758,1304,8758,0.7,Positive
8759,8759,1434,8759,-0.26,Positive
8760,8760,610,8760,0.96,Positive
8761,8761,2623,8761,0.82,Negative
8762,8762,3359,8762,0.35,Negative
8763,8763,1193,8763,0.08,Negative
8764,8764,1816,8764,-0.12,Positive
8765,8765,2884,8765,0.19,Negative
8766,8766,450,8766,-0.44,Neutral
8767,8767,2109,8767,0.09,Positive
8768,8768,2692,8768,-0.41,Negative
8769,8769,1803,8769,0.3,Positive
8770,8770,598,8770,-0.78,Positive
8771,8771,587,8771,-0.91,Neutral
8772,8772,410,8772,0.03,Positive
8773,8773,3750,8773,0.67,Negative
8774,8774,4298,8774,0.75,Negative
8775,8775,2835,8775,-0.07,Negative
8776,8776,2059,8776,-0.16,Negative
8777,8777,2915,8777,-0.91,Positive
8778,8778,4688,8778,-0.19,Neutral
8779,8779,47,8779,0.34,Positive
8780,8780,1989,8780,0.57,Positive
8781,8781,3173,8781,0.74,Positive
8782,8782,282,8782,0.73,Positive
8783,8783,4882,8783,0.43,Positive
8784,8784,3384,8784,0.2,Negative
8785,8785,4327,8785,-0.03,Negative
8786,8786,1437,8786,-0.43,Positive
8787,8787,2718,8787,-0.81,Neutral
8788,8788,171,8788,0.19,Neutral
8789,8789,2761,8789,-0.03,Neutral
8790,8790,2825,8790,0.66,Positive
8791,8791,4533,8791,0.19,Negative
8792,8792,171,8792,0.54,Neutral
8793,8793,2032,8793,0.95,Positive
8794,8794,1452,8794,-0.46,Negative
8795,8795,278,8795,-0.11,Positive
8796,8796,269,8796,-0.3,Negative
8797,8797,2641,8797,-0.52,Neutral
8798,8798,1113,8798,-0.27,Neutral
8799,8799,2750,8799,-0.3,Negative
8800,8800,1651,8800,-0.92,Neutral
8801,8801,1169,8801,0.56,Negative
8802,8802,453,8802,0.07,Negative
8803,8803,3085,8803,0.65,Neutral
8804,8804,319,8804,0.62,Negative
8805,8805,4473,8805,0.6,Positive
8806,8806,1730,8806,-0.05,Negative
8807,8807,2034,8807,0.5,Positive
8808,8808,1095,8808,-0.58,Positive
8809,8809,4055,8809,0.18,Positive
8810,8810,1058,8810,0.08,Neutral
8811,8811,1635,8811,0.17,Neutral
8812,8812,1204,8812,0.68,Neutral
8813,8813,2964,8813,-0.96,Negative
8814,8814,3074,8814,0.01,Positive
8815,8815,3473,8815,0.64,Neutral
8816,8816,1307,8816,-0.01,Positive
8817,8817,4093,8817,-0.23,Positive
8818,8818,3215,8818,0.93,Positive
8819,8819,4131,8819,0.8,Positive
8820,8820,649,8820,-0.7,Neutral
8821,8821,1614,8821,-0.35,Positive
8822,8822,4933,8822,-0.2,Positive
8823,8823,3197,8823,0.59,Positive
8824,8824,1492,8824,-0.07,Neutral
8825,8825,3330,8825,0.32,Neutral
8826,8826,3694,8826,-0.17,Negative
8827,8827,3528,8827,0.48,Negative
8828,8828,3978,8828,0.46,Neutral
8829,8829,4074,8829,1.0,Positive
8830,8830,750,8830,-0.47,Positive
8831,8831,2138,8831,0.67,Neutral
8832,8832,1866,8832,0.88,Neutral
8833,8833,4693,8833,0.53,Positive
8834,8834,1414,8834,-0.94,Positive
8835,8835,778,8835,-0.45,Neutral
8836,8836,2385,8836,0.82,Negative
8837,8837,1425,8837,-0.45,Positive
8838,8838,2294,8838,-0.72,Negative
8839,8839,1888,8839,0.59,Positive
8840,8840,3517,8840,0.94,Positive
8841,8841,3906,8841,0.17,Positive
8842,8842,1607,8842,-0.52,Negative
8843,8843,1813,8843,0.16,Positive
8844,8844,1938,8844,0.98,Negative
8845,8845,2687,8845,-0.55,Positive
8846,8846,826,8846,0.75,Negative
8847,8847,4389,8847,0.31,Negative
8848,8848,911,8848,0.22,Positive
8849,8849,1456,8849,0.34,Positive
8850,8850,2640,8850,0.78,Positive
8851,8851,2203,8851,0.52,Positive
8852,8852,1968,8852,0.4,Positive
8853,8853,4777,8853,0.98,Positive
8854,8854,1731,8854,-0.19,Positive
8855,8855,390,8855,0.84,Neutral
8856,8856,2194,8856,0.64,Negative
8857,8857,154,8857,-0.82,Neutral
8858,8858,3065,8858,-0.2,Positive
8859,8859,1034,8859,-0.17,Negative
8860,8860,1151,8860,-0.5,Positive
8861,8861,50,8861,0.05,Neutral
8862,8862,2616,8862,0.24,Negative
8863,8863,1493,8863,0.23,Neutral
8864,8864,4315,8864,0.55,Positive
8865,8865,1031,8865,-0.05,Positive
8866,8866,2976,8866,0.51,Negative
8867,8867,1229,8867,0.45,Negative
8868,8868,3342,8868,-0.67,Neutral
8869,8869,2572,8869,-0.23,Positive
8870,8870,2017,8870,-0.44,Neutral
8871,8871,111,8871,-0.78,Negative
8872,8872,1429,8872,-0.43,Positive
8873,8873,3279,8873,0.52,Negative
8874,8874,2456,8874,0.89,Negative
8875,8875,3610,8875,-0.34,Neutral
8876,8876,4101,8876,0.48,Negative
8877,8877,4110,8877,-0.21,Neutral
8878,8878,1389,8878,-0.57,Positive
8879,8879,2042,8879,0.77,Negative
8880,8880,4308,8880,-0.27,Positive
8881,8881,2162,8881,0.69,Positive
8882,8882,1918,8882,0.1,Negative
8883,8883,3340,8883,-0.42,Negative
8884,8884,3873,8884,0.45,Neutral
8885,8885,4632,8885,0.45,Neutral
8886,8886,1977,8886,-0.77,Positive
8887,8887,4529,8887,0.86,Positive
8888,8888,4820,8888,0.2,Neutral
8889,8889,4916,8889,-0.62,Neutral
8890,8890,4098,8890,-0.65,Positive
8891,8891,1744,8891,0.01,Positive
8892,8892,653,8892,0.51,Neutral
8893,8893,2976,8893,0.47,Neutral
8894,8894,1692,8894,-0.25,Negative
8895,8895,3053,8895,-0.95,Negative
8896,8896,465,8896,-0.4,Neutral
8897,8897,4589,8897,0.95,Positive
8898,8898,2593,8898,0.39,Neutral
8899,8899,2779,8899,-0.35,Neutral
8900,8900,2768,8900,0.99,Positive
8901,8901,4903,8901,-0.68,Positive
8902,8902,795,8902,0.06,Negative
8903,8903,18,8903,-0.47,Neutral
8904,8904,247,8904,0.03,Positive
8905,8905,2882,8905,-0.27,Positive
8906,8906,811,8906,-0.44,Positive
8907,8907,4551,8907,-0.85,Negative
8908,8908,2147,8908,0.47,Negative
8909,8909,1569,8909,-0.58,Negative
8910,8910,3416,8910,-0.07,Negative
8911,8911,488,8911,-0.78,Negative
8912,8912,4722,8912,-0.52,Negative
8913,8913,3019,8913,0.79,Positive
8914,8914,4388,8914,0.2,Neutral
8915,8915,1567,8915,-0.32,Negative
8916,8916,2073,8916,-0.4,Negative
8917,8917,4621,8917,0.53,Negative
8918,8918,598,8918,-0.34,Negative
8919,8919,595,8919,0.81,Negative
8920,8920,971,8920,0.92,Positive
8921,8921,2810,8921,0.28,Positive
8922,8922,4520,8922,0.37,Neutral
8923,8923,2617,8923,-0.87,Positive
8924,8924,1741,8924,0.34,Positive
8925,8925,4306,8925,0.8,Neutral
8926,8926,3806,8926,-0.78,Negative
8927,8927,4710,8927,-0.84,Negative
8928,8928,4921,8928,0.73,Positive
8929,8929,4750,8929,0.71,Neutral
8930,8930,195,8930,0.07,Negative
8931,8931,2489,8931,0.29,Negative
8932,8932,4323,8932,0.09,Negative
8933,8933,947,8933,-0.36,Negative
8934,8934,2037,8934,0.0,Neutral
8935,8935,3625,8935,-0.62,Negative
8936,8936,933,8936,0.78,Neutral
8937,8937,3823,8937,-0.88,Negative
8938,8938,1530,8938,-0.82,Positive
8939,8939,625,8939,0.93,Negative
8940,8940,2099,8940,-0.07,Neutral
8941,8941,4480,8941,-0.3,Negative
8942,8942,1957,8942,0.52,Positive
8943,8943,2279,8943,-0.8,Neutral
8944,8944,2703,8944,0.72,Negative
8945,8945,1034,8945,0.02,Positive
8946,8946,4895,8946,0.37,Neutral
8947,8947,3335,8947,-0.9,Negative
8948,8948,981,8948,0.82,Positive
8949,8949,4165,8949,-0.31,Neutral
8950,8950,4807,8950,0.06,Negative
8951,8951,3246,8951,-0.68,Neutral
8952,8952,4415,8952,-0.89,Negative
8953,8953,4870,8953,-0.73,Negative
8954,8954,1158,8954,0.96,Neutral
8955,8955,198,8955,-0.44,Negative
8956,8956,113,8956,0.21,Positive
8957,8957,3610,8957,-0.56,Negative
8958,8958,2160,8958,-0.2,Positive
8959,8959,1146,8959,0.06,Positive
8960,8960,3527,8960,-0.57,Positive
8961,8961,3081,8961,-0.52,Neutral
8962,8962,4139,8962,-0.14,Neutral
8963,8963,3986,8963,-0.67,Negative
8964,8964,3613,8964,0.89,Negative
8965,8965,3427,8965,-0.7,Negative
8966,8966,203,8966,-0.82,Negative
8967,8967,3687,8967,-0.49,Negative
8968,8968,1362,8968,-0.71,Negative
8969,8969,2281,8969,-0.47,Positive
8970,8970,760,8970,-0.32,Positive
8971,8971,259,8971,-0.26,Positive
8972,8972,4319,8972,-0.82,Negative
8973,8973,2851,8973,-0.76,Positive
8974,8974,1201,8974,-0.74,Positive
8975,8975,3316,8975,-0.1,Positive
8976,8976,4831,8976,0.88,Neutral
8977,8977,410,8977,-0.34,Negative
8978,8978,2611,8978,-0.79,Neutral
8979,8979,829,8979,-0.76,Positive
8980,8980,2069,8980,0.86,Neutral
8981,8981,3298,8981,0.18,Neutral
8982,8982,1208,8982,0.9,Positive
8983,8983,2782,8983,0.49,Negative
8984,8984,261,8984,0.9,Negative
8985,8985,107,8985,-0.48,Negative
8986,8986,2318,8986,-0.38,Neutral
8987,8987,4424,8987,0.58,Positive
8988,8988,4580,8988,0.01,Negative
8989,8989,4894,8989,-0.4,Positive
8990,8990,4882,8990,-0.7,Positive
8991,8991,1648,8991,0.16,Neutral
8992,8992,4800,8992,0.04,Neutral
8993,8993,930,8993,0.18,Positive
8994,8994,4238,8994,0.09,Neutral
8995,8995,1187,8995,0.29,Neutral
8996,8996,3189,8996,0.09,Positive
8997,8997,1305,8997,-0.78,Positive
8998,8998,4198,8998,0.35,Negative
8999,8999,4527,8999,-0.11,Positive
9000,9000,4710,9000,0.94,Neutral
9001,9001,1474,9001,-0.01,Negative
9002,9002,1156,9002,-0.9,Neutral
9003,9003,4096,9003,-0.32,Neutral
9004,9004,1713,9004,-0.55,Neutral
9005,9005,1459,9005,-0.25,Negative
9006,9006,1577,9006,-0.31,Negative
9007,9007,2103,9007,-0.5,Neutral
9008,9008,4197,9008,-0.14,Neutral
9009,9009,1344,9009,0.15,Positive
9010,9010,4106,9010,0.84,Positive
9011,9011,3894,9011,-0.35,Neutral
9012,9012,1610,9012,0.01,Neutral
9013,9013,1441,9013,-0.27,Positive
9014,9014,873,9014,-0.79,Negative
9015,9015,3458,9015,-0.37,Positive
9016,9016,4719,9016,-0.81,Neutral
9017,9017,453,9017,0.75,Negative
9018,9018,4454,9018,-0.4,Positive
9019,9019,1384,9019,-0.82,Positive
9020,9020,3481,9020,0.42,Neutral
9021,9021,89,9021,0.84,Negative
9022,9022,3683,9022,-0.98,Neutral
9023,9023,432,9023,0.16,Neutral
9024,9024,4198,9024,-0.96,Neutral
9025,9025,3838,9025,-0.78,Neutral
9026,9026,4018,9026,0.82,Neutral
9027,9027,4296,9027,0.45,Positive
9028,9028,2564,9028,-0.98,Negative
9029,9029,650,9029,0.11,Positive
9030,9030,3206,9030,0.78,Neutral
9031,9031,249,9031,0.02,Negative
9032,9032,3820,9032,-0.33,Positive
9033,9033,2367,9033,-0.65,Negative
9034,9034,3947,9034,0.62,Negative
9035,9035,4703,9035,-0.73,Negative
9036,9036,787,9036,-0.13,Neutral
9037,9037,2178,9037,-0.96,Negative
9038,9038,2550,9038,0.83,Positive
9039,9039,2140,9039,-0.02,Neutral
9040,9040,4061,9040,-0.08,Neutral
9041,9041,1854,9041,0.96,Negative
9042,9042,1083,9042,-0.92,Positive
9043,9043,3200,9043,0.2,Positive
9044,9044,4336,9044,1.0,Neutral
9045,9045,2320,9045,0.04,Neutral
9046,9046,4580,9046,-0.21,Negative
9047,9047,2618,9047,-0.6,Positive
9048,9048,1003,9048,0.59,Negative
9049,9049,3871,9049,0.95,Positive
9050,9050,2821,9050,-0.13,Neutral
9051,9051,4069,9051,0.73,Positive
9052,9052,1540,9052,0.49,Negative
9053,9053,2751,9053,-0.5,Positive
9054,9054,2370,9054,0.11,Positive
9055,9055,3785,9055,-0.62,Negative
9056,9056,2562,9056,0.99,Positive
9057,9057,4770,9057,0.72,Negative
9058,9058,2456,9058,-0.53,Neutral
9059,9059,2703,9059,-0.25,Neutral
9060,9060,87,9060,0.66,Negative
9061,9061,3237,9061,-0.33,Negative
9062,9062,4482,9062,0.88,Positive
9063,9063,4714,9063,-0.59,Positive
9064,9064,3743,9064,-0.76,Positive
9065,9065,4295,9065,0.76,Positive
9066,9066,4437,9066,-0.09,Negative
9067,9067,4447,9067,0.18,Negative
9068,9068,2450,9068,0.26,Neutral
9069,9069,3034,9069,0.64,Positive
9070,9070,3873,9070,0.45,Negative
9071,9071,1371,9071,-0.13,Positive
9072,9072,4201,9072,0.79,Neutral
9073,9073,940,9073,-0.36,Neutral
9074,9074,697,9074,0.77,Positive
9075,9075,3145,9075,-0.85,Positive
9076,9076,4156,9076,0.96,Neutral
9077,9077,2274,9077,-0.55,Negative
9078,9078,2032,9078,0.13,Negative
9079,9079,1911,9079,0.3,Neutral
9080,9080,3507,9080,0.67,Positive
9081,9081,941,9081,-0.35,Positive
9082,9082,2046,9082,-0.21,Positive
9083,9083,2447,9083,0.18,Positive
9084,9084,4899,9084,0.13,Negative
9085,9085,2215,9085,-0.34,Positive
9086,9086,4477,9086,0.5,Positive
9087,9087,3797,9087,0.72,Negative
9088,9088,540,9088,0.54,Positive
9089,9089,3001,9089,0.6,Neutral
9090,9090,1206,9090,0.91,Negative
9091,9091,4409,9091,-0.56,Positive
9092,9092,2045,9092,-0.52,Positive
9093,9093,2424,9093,-0.53,Positive
9094,9094,658,9094,-0.83,Neutral
9095,9095,2341,9095,0.23,Negative
9096,9096,2469,9096,-0.12,Neutral
9097,9097,3877,9097,-0.7,Neutral
9098,9098,1986,9098,-0.34,Positive
9099,9099,4209,9099,-0.8,Positive
9100,9100,2254,9100,0.56,Neutral
9101,9101,3513,9101,0.4,Neutral
9102,9102,4664,9102,0.69,Positive
9103,9103,1635,9103,0.75,Neutral
9104,9104,693,9104,0.72,Positive
9105,9105,1003,9105,-0.95,Positive
9106,9106,1188,9106,0.98,Negative
9107,9107,911,9107,0.55,Negative
9108,9108,287,9108,0.98,Negative
9109,9109,988,9109,-0.23,Negative
9110,9110,4729,9110,0.87,Neutral
9111,9111,1760,9111,-0.8,Neutral
9112,9112,937,9112,0.01,Positive
9113,9113,3743,9113,-0.24,Neutral
9114,9114,3132,9114,-0.84,Neutral
9115,9115,1255,9115,0.03,Positive
9116,9116,3787,9116,0.39,Positive
9117,9117,2513,9117,0.82,Negative
9118,9118,2516,9118,0.29,Negative
9119,9119,2405,9119,-0.82,Neutral
9120,9120,2822,9120,-0.46,Negative
9121,9121,2537,9121,0.23,Negative
9122,9122,563,9122,-0.09,Neutral
9123,9123,398,9123,-0.13,Positive
9124,9124,1082,9124,-0.12,Negative
9125,9125,3037,9125,0.52,Negative
9126,9126,588,9126,0.6,Neutral
9127,9127,4311,9127,0.51,Neutral
9128,9128,1569,9128,-0.26,Neutral
9129,9129,1618,9129,0.76,Negative
9130,9130,2596,9130,-0.25,Positive
9131,9131,4431,9131,1.0,Positive
9132,9132,4182,9132,-0.68,Positive
9133,9133,3623,9133,0.07,Negative
9134,9134,2256,9134,-0.45,Neutral
9135,9135,2536,9135,0.48,Positive
9136,9136,1745,9136,0.87,Negative
9137,9137,4200,9137,-0.67,Negative
9138,9138,2938,9138,-0.8,Positive
9139,9139,3852,9139,-0.62,Positive
9140,9140,3419,9140,-0.98,Negative
9141,9141,2553,9141,-0.44,Neutral
9142,9142,698,9142,0.37,Positive
9143,9143,2066,9143,0.68,Positive
9144,9144,1580,9144,-0.74,Negative
9145,9145,1186,9145,-0.05,Neutral
9146,9146,303,9146,0.55,Neutral
9147,9147,4488,9147,0.43,Negative
9148,9148,2292,9148,-0.58,Positive
9149,9149,3610,9149,-0.87,Positive
9150,9150,2763,9150,-0.49,Neutral
9151,9151,2558,9151,-0.1,Neutral
9152,9152,4511,9152,0.72,Positive
9153,9153,2028,9153,0.46,Negative
9154,9154,4731,9154,-1.0,Negative
9155,9155,1229,9155,0.82,Negative
9156,9156,3374,9156,0.38,Neutral
9157,9157,4240,9157,0.82,Neutral
9158,9158,1189,9158,0.31,Neutral
9159,9159,4071,9159,-0.61,Positive
9160,9160,1551,9160,-0.06,Negative
9161,9161,2183,9161,-0.65,Negative
9162,9162,2132,9162,-0.01,Negative
9163,9163,3323,9163,-0.06,Neutral
9164,9164,2318,9164,-0.12,Neutral
9165,9165,1855,9165,-0.94,Positive
9166,9166,756,9166,0.13,Negative
9167,9167,4672,9167,-0.72,Negative
9168,9168,1747,9168,-0.54,Positive
9169,9169,2284,9169,0.57,Neutral
9170,9170,2314,9170,-0.73,Negative
9171,9171,1605,9171,0.5,Positive
9172,9172,4016,9172,-0.47,Neutral
9173,9173,3023,9173,-0.26,Neutral
9174,9174,21,9174,0.84,Negative
9175,9175,4410,9175,-0.75,Neutral
9176,9176,4184,9176,0.77,Negative
9177,9177,4072,9177,0.19,Neutral
9178,9178,2736,9178,0.88,Neutral
9179,9179,3646,9179,0.27,Positive
9180,9180,4912,9180,0.52,Negative
9181,9181,1798,9181,-0.27,Positive
9182,9182,4072,9182,-0.97,Positive
9183,9183,1218,9183,-0.42,Negative
9184,9184,4561,9184,0.4,Positive
9185,9185,1724,9185,0.72,Neutral
9186,9186,390,9186,0.48,Positive
9187,9187,3537,9187,-0.45,Neutral
9188,9188,2373,9188,0.88,Negative
9189,9189,2453,9189,-0.54,Neutral
9190,9190,2230,9190,0.24,Negative
9191,9191,967,9191,-0.19,Positive
9192,9192,4961,9192,0.21,Neutral
9193,9193,2365,9193,0.5,Negative
9194,9194,2034,9194,-0.05,Positive
9195,9195,4523,9195,0.38,Neutral
9196,9196,4169,9196,0.65,Negative
9197,9197,2906,9197,0.43,Positive
9198,9198,3,9198,-0.72,Positive
9199,9199,1438,9199,-0.63,Negative
9200,9200,391,9200,0.95,Negative
9201,9201,4997,9201,-0.07,Neutral
9202,9202,3538,9202,-0.31,Neutral
9203,9203,2632,9203,-0.55,Positive
9204,9204,4336,9204,0.96,Negative
9205,9205,3888,9205,0.02,Neutral
9206,9206,3878,9206,-0.03,Positive
9207,9207,520,9207,0.93,Negative
9208,9208,1901,9208,-0.09,Positive
9209,9209,166,9209,-0.35,Positive
9210,9210,1607,9210,0.74,Positive
9211,9211,3712,9211,-0.42,Negative
9212,9212,2269,9212,0.31,Neutral
9213,9213,10,9213,-0.81,Negative
9214,9214,2477,9214,-0.62,Negative
9215,9215,982,9215,0.92,Negative
9216,9216,4798,9216,-0.9,Negative
9217,9217,2004,9217,0.9,Neutral
9218,9218,636,9218,0.0,Positive
9219,9219,4443,9219,0.96,Negative
9220,9220,1361,9220,0.69,Negative
9221,9221,3819,9221,-0.08,Positive
9222,9222,4438,9222,-0.26,Positive
9223,9223,4406,9223,-0.31,Neutral
9224,9224,3216,9224,-0.65,Positive
9225,9225,678,9225,-0.57,Positive
9226,9226,2868,9226,-0.59,Negative
9227,9227,1358,9227,-0.68,Negative
9228,9228,1075,9228,-0.67,Positive
9229,9229,2000,9229,0.33,Negative
9230,9230,2351,9230,-0.38,Neutral
9231,9231,3228,9231,-0.6,Positive
9232,9232,994,9232,0.69,Negative
9233,9233,593,9233,-0.6,Negative
9234,9234,3511,9234,-0.17,Positive
9235,9235,3677,9235,-0.49,Negative
9236,9236,4888,9236,0.8,Neutral
9237,9237,3471,9237,0.38,Negative
9238,9238,4860,9238,-0.04,Negative
9239,9239,3119,9239,0.05,Negative
9240,9240,2044,9240,0.67,Negative
9241,9241,4095,9241,0.48,Neutral
9242,9242,2541,9242,-0.82,Negative
9243,9243,220,9243,-0.65,Neutral
9244,9244,1430,9244,-0.17,Neutral
9245,9245,770,9245,-0.2,Neutral
9246,9246,1939,9246,0.33,Positive
9247,9247,2029,9247,0.13,Negative
9248,9248,1175,9248,-0.37,Negative
9249,9249,4042,9249,0.77,Positive
9250,9250,4870,9250,-0.94,Negative
9251,9251,3151,9251,-0.41,Negative
9252,9252,3429,9252,0.4,Neutral
9253,9253,3138,9253,0.33,Neutral
9254,9254,1126,9254,-0.85,Neutral
9255,9255,3819,9255,0.18,Positive
9256,9256,4060,9256,0.82,Positive
9257,9257,1974,9257,0.28,Neutral
9258,9258,3649,9258,0.12,Positive
9259,9259,752,9259,-0.68,Neutral
9260,9260,827,9260,-0.97,Negative
9261,9261,3270,9261,0.86,Negative
9262,9262,246,9262,0.08,Negative
9263,9263,311,9263,-0.71,Negative
9264,9264,1488,9264,0.7,Positive
9265,9265,1927,9265,0.19,Neutral
9266,9266,1725,9266,0.06,Neutral
9267,9267,992,9267,-0.93,Neutral
9268,9268,1783,9268,0.11,Neutral
9269,9269,1294,9269,0.64,Neutral
9270,9270,2908,9270,0.55,Neutral
9271,9271,2432,9271,0.38,Positive
9272,9272,4441,9272,-0.69,Neutral
9273,9273,2465,9273,-0.21,Negative
9274,9274,3271,9274,-0.7,Negative
9275,9275,3059,9275,0.22,Neutral
9276,9276,1981,9276,0.8,Neutral
9277,9277,2896,9277,0.03,Negative
9278,9278,2252,9278,-0.58,Negative
9279,9279,2920,9279,0.07,Positive
9280,9280,2336,9280,0.77,Neutral
9281,9281,4786,9281,-0.67,Neutral
9282,9282,3595,9282,-0.57,Positive
9283,9283,3659,9283,-0.99,Negative
9284,9284,4423,9284,-0.2,Neutral
9285,9285,4203,9285,0.05,Neutral
9286,9286,4605,9286,0.66,Neutral
9287,9287,3933,9287,0.78,Neutral
9288,9288,1008,9288,0.63,Neutral
9289,9289,3858,9289,0.93,Negative
9290,9290,4255,9290,0.25,Negative
9291,9291,1924,9291,0.67,Neutral
9292,9292,4042,9292,-0.75,Negative
9293,9293,2964,9293,-0.5,Negative
9294,9294,517,9294,0.15,Positive
9295,9295,2573,9295,0.07,Neutral
9296,9296,2365,9296,0.62,Positive
9297,9297,1977,9297,-0.55,Negative
9298,9298,1984,9298,-0.8,Neutral
9299,9299,4593,9299,0.03,Neutral
9300,9300,2269,9300,-0.59,Neutral
9301,9301,2087,9301,-0.37,Positive
9302,9302,2239,9302,0.08,Negative
9303,9303,670,9303,0.13,Neutral
9304,9304,1427,9304,0.76,Neutral
9305,9305,4807,9305,-0.08,Neutral
9306,9306,600,9306,-0.08,Negative
9307,9307,3651,9307,-0.64,Negative
9308,9308,2965,9308,-0.98,Positive
9309,9309,1667,9309,0.67,Neutral
9310,9310,1505,9310,0.42,Positive
9311,9311,1407,9311,-0.53,Neutral
9312,9312,1701,9312,0.17,Negative
9313,9313,1891,9313,-0.07,Positive
9314,9314,709,9314,0.5,Negative
9315,9315,2420,9315,-0.95,Positive
9316,9316,88,9316,-0.57,Neutral
9317,9317,1025,9317,-0.46,Neutral
9318,9318,1774,9318,-0.4,Positive
9319,9319,4205,9319,-0.54,Neutral
9320,9320,4734,9320,-0.94,Negative
9321,9321,2041,9321,0.3,Positive
9322,9322,849,9322,-0.31,Neutral
9323,9323,3394,9323,-0.92,Positive
